Region,Country,CountryID,Industry,Edition,Category,ParentID,Subcategory,ProductID,Lowest Level,Modelled,Hierarchy Level,Data Type,DataTypeID,Unit,Unit Multiplier,Current/Constant,Currency Conversion,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Eastern Europe,Slovakia,354,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,4815.396,4865.605,4914.644,4963.301,4996.329,5034.881,5072.316,5106.626,5139.568,5171.967,5199.708,5225.972,5250.22,5269.663,5285.711,5295.877,5311.655,5331.455,5348.707,5357.79,5366.432,5372.65,5375.882,5378.657,5378.783,5375.951,5372.211,5369.153,5369.972,5370.38,5370.887,5374.298,5381.604,5390.325,5396.723,5404.322,5410.836,5415.949,5419.923152,5423.157465,5425.635475,5427.425288,5428.568767,5428.915274,5428.343849,5426.763707,5424.06263,5420.147071,5414.937563,5408.388839,5400.481921,5391.218171,5380.631554,5368.785085
Eastern Europe,Slovenia,359,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,75.29883101,78.68216406,80.3,82,84,86.22,88.5,88.82362925,84.45159663,88.46824421,90.82999124,94.10846612,93.58079529,93,92.76,92.71,92.75,93.08,93.8,95.1,96.2,97,97.8,96.2,97.7,97.8,97.6,98.3,98.4,98.3,98.1,98.11855317,98.29063501,98.6,98.55,98.5,98.57826297,98.64954087,98.71445713,98.77357954,98.82742521,98.87646508,98.92112808,98.96180486,98.99885119,99.03259109,99.06331966,99.09130567,99.11679389,99.14000726,99.16114881,99.18040345,99.19793959,99.2139106
Eastern Europe,Slovenia,359,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,1831.79,1852.963,1872.133,1893.064,1909.566,1903.495,1917.173,1927.469,1936.839,1946.442,1985.486,1994.066,1996.325,1996.377,1999.945,1998.912,1994.084,1989.408,1989.477,1990.266,1986.989,1984.923,1978.334,1987.755,1990.094,1994.026,1995.033,1996.433,1997.59,2003.358,2010.377,2025.866,2032.362,2046.976,2050.189,2055.496,2058.821,2061.085,2062.905687,2064.320854,2065.31843,2065.862554,2065.923485,2065.474882,2064.516319,2063.059662,2061.127624,2058.742714,2055.939841,2052.755948,2049.229908,2045.401492,2041.31699,2037.018398
Eastern Europe,Ukraine,377,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,71.56399381,73.62578174,75.59889061,77.150774,78.78025155,80.14369196,81.49604748,82.62670537,83.68108707,84.6289311,85.49240438,86.25141685,86.9732952,87.5864,88,88.0396,88.1337,88.282,88.4845,88.7412,89.0521,89.4172,89.8365,90.31,90.8377,91.4196,92.0557,92.746,93.5,94.3,95.45,96.6,96.8,97,97.20661,97.41657628,97.63381524,97.85153865,98.07855422,98.30021175,98.52708864,98.76355365,98.99367273,99.21739843,99.33128286,99.43438997,99.5251201,99.60127674,99.66203714,99.70650102,99.74402283,99.77498612,99.79997272,99.81984232
Eastern Europe,Ukraine,377,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,49234.27472,49427.91411,49609.333,49780.68287,49950.41849,50114.81279,50280.95388,50457.35202,50648.06003,50855.91861,51073.38478,51280.8974,51445.145,51556.513,51623.547,51708.234,51870.43,51715.375,51300.431,50874.104,50400.041,49973.488,49544.808,49114.95,48663.609,48240.902,47823.108,47442.079,47100.462,46749.17,46465.691,46192.309,45963.359,45782.592,45598.179,45453.282,45372.692,45238.404,45089.80242,44934.09904,44773.65618,44608.40947,44437.94244,44261.89495,44079.93342,43891.77885,43697.20255,43496.04804,43288.37354,43074.44541,42854.90041,42630.78795,42403.39226,42174.04587
Latin America,Argentina,167,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,56.97399068,58.37399068,60.07399068,61.87399068,63.37399068,65.17399068,66.97399068,68.37399068,69.67399068,71.47399068,73.37399068,74.57399068,76.37399068,78.37399068,79.97399068,80.87399068,82.07399068,83.57399068,84.77399068,86.59883465,87.87399068,89.37399068,91.13098868,92.37399068,93.5,93.7621972,94.0621972,94.4221972,94.6021972,94.8631972,95.1061972,95.2981972,95.4871972,95.9,96.09714457,96.26142929,96.39793097,96.51106873,96.60464778,96.68191573,96.74562396,96.7980894,96.8412534,96.876736,96.90588451,96.92981635,96.94945616,96.96556762,96.97878054,96.98961363,96.99849368,97.00577154,97.01173547,97.01662211
Latin America,Argentina,167,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,26899.177,27303.001,27711.808,28131.04,28561.561,29001.06,29447.973,29899.743,30354.24,30810.984,31269.799,31729.13,32187.173,32642.442,33093.579,33540.023,33982.035,34420.352,34855.16,35287.113,35714.929,36134.642,36541.029,36930.709,37302.116,37657.34,38001.251,38340.778,38681.174,39023.85,39368.066,39714.298,40062.47,40412.376,40764.561,41118.986,41473.982,41827.217,42176.844,42522.187,42863.192,43199.389,43530.441,43856.032,44175.777,44489.321,44796.468,45097.094,45391.111,45678.308,45958.607,46232.234,46499.546,46760.789
Latin America,Bolivia,185,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,26.1,28.1,30.2,32,33.8,35.5,37.3,38.8,40.2,41.7,42.9,43.3,43.3,42.4,39.5,34.2,28,26.6,28.7,31.9,33.9,34,32.6,30.4,27.7720836,28.3,29.8,31.5,33.7,36.039777,38.379554,40.29054122,42.12124712,43.81054437,45.31915281,46.71598936,47.99230665,49.15390728,50.21911686,51.19220783,52.08106927,52.89416982,53.63724009,54.31641572,54.93734529,55.50489403,56.02368679,56.49792875,56.93142416,57.32768253,57.68990356,58.02100768,58.32366977,58.60033289
Latin America,Bolivia,185,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,4995.172,5114.274,5233.624,5352.649,5471.025,5589.245,5708.585,5830.816,5957.291,6088.253,6223.523,6363.47,6508.417,6658.462,6813.834,6974.168,7138.204,7304.23,7470.925,7637.622,7804.333,7971.237,8138.802,8307.248,8476.709,8646.659,8815.911,8982.917,9146.655,9306.66,9463.497,9618.466,9773.441,9929.849,10088.108,10248.042,10409.761,10573.218,10738.376,10905.399,11074.409,11245.226,11417.576,11591.238,11766.072,11942.076,12119.322,12297.935,12477.946,12659.307,12841.76,13024.859,13208.03,13390.809
Latin America,Brazil,182,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,46.35514146,49.0205621,51.80187059,54.23551551,57.016824,57.798055,60.420733,61.802101,63.278314,66.015427,66.884836,68.711422,70.266324,70.622557,71.06322871,71.50390042,71.70239334,73,74.80007423,78.22484396,80.26642294,81.86234496,82.8,84,85.1,86.66221014,87.32748295,87.39739245,87.95797718,89.19794909,90.79582564,92.06303857,93.30759578,94.53092839,95.75426101,96.4098922,96.97129885,97.46212488,97.87757779,98.21224273,98.4580409,98.66285577,98.83201147,98.96900013,99.07814236,99.16473232,99.23540146,99.29265603,99.33872049,99.37569252,99.40544754,99.42951906,99.44893082,99.4645583
Latin America,Brazil,182,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,113455.308,116160.978,118924.135,121740.438,124610.79,127525.42,130455.659,133364.277,136223.043,139023.394,141767.626,144452.622,147078.659,149648.341,152153.539,154597.985,157011.131,159432.909,161890.816,164392.423,166925.457,169472.347,172006.362,174504.898,176968.205,179393.768,181752.951,184010.283,186142.403,188134.315,189996.976,191765.567,193490.922,195210.154,196935.134,198656.019,200361.925,202033.67,203657.21,205230.915,206760.406,208247.034,209693.559,211101.686,212471.068,213799.652,215085.449,216325.882,217518.873,218663.531,219759.536,220806.094,221802.524,222748.294
Latin America,Chile,193,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,39.74169622,40.81579611,41.67507603,42.96399591,44.68255575,45.32701569,46.72334555,47.90485544,49.4085953,50.80492516,52.523485,52.9117425,53.3,53.65,54,54.55971559,56.2,57.8,59.4,61.4,63.6,66.3,73.979344,81.658688,81.89703637,82.13538474,85.015499,86.6764065,87.61441375,88.552421,89.45932408,90.17289269,90.82891293,91.4126288,91.91347617,92.35977963,92.75230955,93.09581744,93.39898186,93.66544397,93.91909242,94.14777992,94.35577938,94.54753922,94.72210777,94.88164328,95.02771659,95.1610992,95.28304126,95.39454069,95.49643628,95.58958547,95.67473664,95.75256884
Latin America,Chile,193,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,10719.748,10867.152,11018.91,11178.817,11348.442,11527.274,11714.442,11908.189,12107.225,12310.666,12518.93,12733.409,12956.088,13187.821,13429.315,13678.373,13929.39,14174.89,14409.416,14630.769,14840.038,15039.162,15231.557,15419.82,15604.2,15783.991,15959.793,16132.209,16301.726,16468.677,16633.254,16795.593,16955.737,17113.688,17269.525,17423.214,17574.464,17722.868,17868.07,18009.915,18148.293,18282.945,18413.587,18539.97,18661.936,18779.344,18891.984,18999.646,19102.166,19199.426,19291.386,19378.065,19459.533,19535.85
Latin America,Colombia,202,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,30,32,34,36,38,40,43,46,48,50,52,54,55,56.4,56.86,57.32,57.78,58.24,59.3,62,64.7,64.7,64.15,63.6,64.54,66,67.1,67.45,67.8,69.371512,71.765015,73.3,74.4,75.7,77,78.13407874,78.88330964,79.63254053,80.29614503,80.97045284,81.69827713,82.26555195,82.83282677,83.2930686,83.76058868,84.19584987,84.58547122,84.94737862,85.27724871,85.58678081,85.87166678,86.13309422,86.37452341,86.59715799
Latin America,Colombia,202,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,25134.64,25725.336,26326.236,26934.591,27550.172,28173.493,28803.276,29438.03,30076.525,30718.127,31362.479,32009.024,32657.292,33306.941,33957.286,34608.171,35260.456,35915.434,36573.895,37236.124,37901.358,38568.056,39234.115,39897.984,40558.648,41216.304,41872.051,42527.623,43184.026,43841.37,44498.39,45153.037,45802.561,46444.798,47078.792,47704.427,48321.405,48929.706,49529.208,50119.417,50699.75,51269.93,51829.743,52378.951,52917.293,53444.436,53959.985,54463.516,54954.678,55433.184,55898.893,56351.792,56791.958,57219.408
Latin America,Costa Rica,340,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,30.40759315,32.46593333,34.62663537,36.86822335,39.18399761,41.57453327,44.05659496,46.66023614,49.26122903,51.86484421,54.5314312,57.16082935,59.7916625,62.47169836,65.13575055,67.80030244,70.31038312,72.83785674,75.24571978,77.81356751,80.22017269,82.28553973,84.25715721,85.87154221,87.12334292,88.75075406,88.71068179,89.99660097,90.99720878,91.68190697,92.72063128,93.45048642,93.90913193,92.73604766,93.67878163,94.6215156,93.65573323,93.86243024,94.03639426,94.18261422,94.30537672,94.40834735,94.49464815,94.56692935,94.62743439,94.67805798,94.72039717,94.75579597,94.78538387,94.81010902,94.83076661,94.848023,94.86243623,94.87447337
Latin America,Costa Rica,340,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,2117.79,2177.452,2239.89,2304.094,2370.06,2437.231,2505.453,2573.769,2646.142,2726.063,2804.079,2878.888,2955.335,3029.336,3101.536,3170.537,3239.868,3334.223,3428.278,3520.866,3611.224,3699.939,3786.841,3872.349,3953.393,4022.431,4086.405,4151.823,4215.248,4278.656,4340.39,4404.09,4469.337,4533.894,4592.149,4652.458931,4713.168141,4773.129934,4832.233813,4890.379452,4947.489593,5003.401958,5058.007147,5111.238216,5163.037971,5213.373671,5262.236759,5309.637921,5355.591835,5400.092969,5443.143172,5484.772755,5525.015942,5563.905549
Latin America,Dominican Republic,216,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,21.31767862,22.46176974,23.72292215,25.04315721,26.48227544,27.92132012,29.61519352,31.51848359,32.95827413,34.42791971,35.92718894,37.42608956,38.54382286,39.56557066,40.34085876,40.53920074,41.38142098,42.80703229,45.37503042,49.28479049,54.67758039,58.15325781,59.53304561,59.88241794,60.16284747,61.30319876,62.122,63.041,64.022,65.065,66.17,67.337,68.566,69.89100588,70.84510995,71.74462532,72.55965746,73.24392709,73.91026519,74.51183182,75.05410247,75.55692897,76.01433557,76.43169773,76.81436308,77.16365033,77.48290443,77.77490629,78.04172385,78.28563316,78.50861336,78.71242088,78.89872561,79.06902907
Latin America,Dominican Republic,216,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,5402.683,5531.528,5661.827,5794.074,5928.429,6064.722,6202.698,6341.95,6482.152,6623.094,6764.75,6907.171,7050.48,7194.666,7339.826,7485.619,7631.076,7774.932,7916.309,8054.768,8190.62,8324.68,8458.164,8591.967,8726.256,8860.76,8995.398,9129.965,9264.267,9398.285,9531.954,9664.948,9796.852,9927.32,10056.181,10183.339,10308.609,10431.82,10552.82,10671.466,10787.665,10901.384,11012.634,11121.404,11227.62,11331.196,11432.1,11530.314,11625.802,11718.518,11808.384,11895.293,11979.118,12059.752
Latin America,Ecuador,230,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,23.61543752,25.18980002,26.77771874,28.45363802,30.18085566,31.99897949,33.54438475,35.15828313,36.69776781,38.28178735,39.89427584,41.55234541,43.22153701,44.93892056,46.6492592,48.40550791,50.14384569,51.91574845,53.66844992,54.88701213,56.05962512,56.64048,57.01974,57.399,57.9758,58.653,59.39992,63.15826372,66.91660743,67.815075,69.899743,70.7084815,71.51722,72.46648795,73.17947266,73.86585909,74.51825884,75.08819519,75.6183959,76.10521168,76.54603191,76.95098656,77.32115063,77.65891145,77.96804465,78.25056079,78.50873028,78.74479107,78.96055396,79.15777428,79.33806428,79.5028624,79.65350363,79.79120623
Latin America,Ecuador,230,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,7315.156,7525.548,7739.894,7957.811,8178.948,8403.034,8629.832,8859.125,9090.592,9323.745,9557.974,9792.658,10027.109,10260.587,10493.498,10725.281,10953.182,11173.647,11384.506,11584.074,11774.005,11959.586,12148.188,12345.023,12552.036,12767.415,12987.992,13208.869,13426.402,13639.708,13849.721,14056.74,14261.566,14464.739,14666.055,14864.987,15061.398,15255.149,15446.104,15634.139,15819.137,16000.974,16179.53,16354.684,16526.318,16694.312,16858.544,17018.89,17175.231,17327.466,17475.491,17619.176,17758.387,17893.008
Latin America,Guatemala,255,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,12.01040935,12.8111033,13.61179726,14.41249122,15.21318517,16.01387913,17.21492006,18.415961,19.21665495,20.01734891,20.81804287,21.61873682,22.0190838,23.04037711,23.70234192,24.38172954,25.07897541,25.79452546,26.8,28.16,29.45,30.6,31.726,32.828,33.906,34.96,35.99,36.996,37.978,38.935013,40.0148511,41.12176317,42.16968423,43.24790797,44.32559359,45.39353707,46.46815468,47.44398702,48.38895472,49.29665704,50.15377897,50.97492804,51.75855632,52.50458641,53.2169523,53.89635359,54.54417094,55.16222686,55.751704,56.3139314,56.85022245,57.36173626,57.84962482,58.31498647
Latin America,Guatemala,255,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,6509.758,6668.975,6832.183,7001.101,7176.504,7357.73,7543.343,7731.21,7919.874,8108.903,8299.07,8491.594,8688.24,8890.329,9098.613,9312.915,9532.55,9756.398,9983.861,10214.623,10449.636,10691.09,10941.913,11204.183,11478.984,11765.738,12062.835,12367.8,12678.919,12995.374,13317.931,13648.307,13988.988,14341.576,14706.578,15082.831,15468.203,15859.714,16255.094,16653.478,17055.075,17459.983,17868.673,18281.422,18697.966,19117.787,19540.635,19966.243,20394.367,20824.801,21257.369,21691.901,22128.245,22566.243
Latin America,Mexico,313,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,41.34660355,42.3649928,43.48522097,45.2164827,46.8459055,48.78084507,50.41026787,51.7341739,52.956241,53.97463025,54.9930195,56.2150866,57.029798,57.8445094,58.76105972,59.411842,61.4459315,63.480021,64.635811,65.791601,66.56587844,67.38978447,67.94216142,68.49453836,72.57260918,76.65068,77.9566705,79.262661,79.01721198,80.441796,81.646814,82.851832,82.475916,82.1,82.292114,82.50936518,82.7403914,82.9720645,83.18364326,83.39992074,83.59340855,83.78650933,83.98005616,84.16985109,84.31383743,84.44726927,84.57193293,84.68660478,84.78976088,84.88026771,84.96296653,85.03825833,85.10634184,85.16762345
Latin America,Mexico,313,Countries & Consumers,2014,Population,1552,Population: National Estimates at January 1st,1554,no,no,0,Socio-economic indicators,101,0,1000,,,63723.359,65461.471,67152.555,68776.411,70318.386,71788.766,73223.336,74673.296,76175.154,77741.11,79358.78,81010.093,82666.457,84306.602,85923.799,87523.328,89109.703,90691.331,92272.749,93858.373,95441.345,97001.933,98513.69,99959.594,101329.543,102634.153,103902.569,105175.967,106483.757,107835.259,109220.753,110627.158,112033.369,113423.047,114793.341,116146.768,117478.371,118783.265,120057.647,121298.239,122503.851,123675.662,124816.34,125927.829,127009.575,128060.4,129080.994,130072.305,131034.868,131968.726,132873.205,133747.204,134589.235,135398.031
Latin America,Peru,338,Countries & Consumers,2014,Households and Homes,30448,  Possession of Refrigerator,2508,yes,no,1,Socio-economic indicators,101,% of households,1,,,25.49474965,26.12685088,26.75895212,27.39105335,28.02315458,28.5499056,29.07665663,29.49805745,30.34085909,31.07831053,31.71041176,32.5532134,33.07996443,33.57511039,34.01758125,34.39245906,34.71180769,34.1,33.69,33.7,35.1,35.37,35.63,35.9,36.8,36.66667,36.53333,36.4,36.60748,36.91,37.46,37.683516,38.1,40.85,43.6,44.2,48.7,50.1537037,51.36735254,52.69464004,53.4343882,54.04192237,54.53721308,55.04903892,55.49755301,55.90189485,56.28097312,56.62317707,56.93585042,57.2230603,57.48475118,57.72407732,57.94302924,58.14302061
